QID,Method,Prompt,Entity,Relation,Ontology,Question,Answer
C-299,Zero-shot,Tell me about host scripts. Generate 10 questions with answers based on above writeup. Use JSON format.,['host scripts'],[],[],How can host scripts be integrated with other security tools?,"Host scripts can be integrated with other security tools, such as vulnerability scanners and security information and event management (SIEM) systems, to enhance their capabilities and provide more comprehensive security assessments."
C-300,Zero-shot,Tell me about brute force script. Generate 10 questions with answers based on above writeup. Use JSON format.,['brute force script'],[],[],What is a brute force script?,A brute force script is a type of program or script that attempts to find a solution to a problem by systematically trying all possible solutions.
C-301,Zero-shot,Tell me about brute force script. Generate 10 questions with answers based on above writeup. Use JSON format.,['brute force script'],[],[],What is a brute force attack?,A brute force attack is a hacking technique that involves trying every possible combination of usernames and passwords until the correct one is found.
C-302,Zero-shot,Tell me about brute force script. Generate 10 questions with answers based on above writeup. Use JSON format.,['brute force script'],[],[],What is the purpose of a brute force script?,The purpose of a brute force script is to automate the process of trying every possible combination of characters in order to find the correct password or solution to a problem.
C-303,Zero-shot,Tell me about brute force script. Generate 10 questions with answers based on above writeup. Use JSON format.,['brute force script'],[],[],What are some common types of brute force attacks?,"Some common types of brute force attacks include password cracking, key space enumeration, and cryptographic attacks."
C-304,Zero-shot,Tell me about brute force script. Generate 10 questions with answers based on above writeup. Use JSON format.,['brute force script'],[],[],What is password cracking?,Password cracking is a type of brute force attack that involves guessing passwords by trying every possible combination of characters until the correct one is found.
C-305,Zero-shot,Tell me about brute force script. Generate 10 questions with answers based on above writeup. Use JSON format.,['brute force script'],[],[],What is key space enumeration?,Key space enumeration is a type of brute force attack that involves searching for a key or password by trying every possible combination of characters within a given key space.
C-306,Zero-shot,Tell me about brute force script. Generate 10 questions with answers based on above writeup. Use JSON format.,['brute force script'],[],[],What are some countermeasures against brute force attacks?,"Some countermeasures against brute force attacks include using strong and complex passwords, limiting login attempts, and implementing account lockout policies."
C-307,Zero-shot,Tell me about brute force script. Generate 10 questions with answers based on above writeup. Use JSON format.,['brute force script'],[],[],What is the role of a pen tester in brute force attacks?,The role of a pen tester in brute force attacks is to test the security of a system by attempting to breach it using a brute force script or other methods.
C-308,Zero-shot,Tell me about brute force script. Generate 10 questions with answers based on above writeup. Use JSON format.,['brute force script'],[],[],What are some tools used by attackers to launch brute force attacks?,"Some tools used by attackers to launch brute force attacks include John the Ripper, Cain and Abel, and Hydra."
C-309,Zero-shot,Tell me about brute force script. Generate 10 questions with answers based on above writeup. Use JSON format.,['brute force script'],[],[],What are some tools used by pen testers to test for brute force vulnerabilities?,"Some tools used by pen testers to test for brute force vulnerabilities include Nmap, Aircrack-ng, and Burp Suite."
C-310,Zero-shot,Tell me about denial of service script. Generate 10 questions with answers based on above writeup. Use JSON format.,"['dos script', 'denial of service script']",[],[],What is a DoS script?,A DoS script is a type of program or script that is designed to perform a denial of service (DoS) attack on a target system.
C-311,Zero-shot,Tell me about denial of service script. Generate 10 questions with answers based on above writeup. Use JSON format.,"['dos script', 'denial of service script']",[],[],What is a denial of service attack?,A denial of service attack is an attack on a computer system or network that is intended to make the system or network unavailable to its intended users by disrupting the services of a host connected to the Internet.
